codigo,descricao,unidade_medida,grupo,data_venda,valor_declarado,valor_venda
10852,TINTA SPRAY 350ML BRANCO USO G. - TEK BOND,UN,tinta_branca,2026-09-13T12:46:08Z,16.9,16.1
10852,TINTA SPRAY 350ML BRANCO USO G. - TEK BOND,UN,tinta_spray,2026-09-13T12:46:08Z,16.9,16.1
0074468050952,TINTA SPRAY 350ML CINZA ESCURO NORDESTIN,UN,tinta_spray,2026-09-09T20:18:45Z,18.9,17.01
57847,TINTA SPRAY 350ML CZ CLARO NORDESTIN SPR,UN,tinta_spray,2026-09-09T15:01:14Z,14.5,14.5
57850,TINTA SPRAY 350ML DOURADO NORDESTIN SPRA,UN,tinta_metalica,2026-09-10T19:30:44Z,14.5,13.78
57850,TINTA SPRAY 350ML DOURADO NORDESTIN SPRA,UN,tinta_spray,2026-09-10T19:30:44Z,14.5,13.78
2318,TINTA SPRAY 350ML MET CROMADA NORDESTIN,UN,tinta_metalica,2026-09-15T19:40:13Z,31.9,31.9
2318,TINTA SPRAY 350ML MET CROMADA NORDESTIN,UN,tinta_spray,2026-09-15T19:40:13Z,31.9,31.9
3295,TINTA SPRAY 350ML MET DOURADA CHEMICOLOR,UN,tinta_metalica,2026-09-14T17:29:21Z,27.0,27.0
3295,TINTA SPRAY 350ML MET DOURADA CHEMICOLOR,UN,tinta_spray,2026-09-14T17:29:21Z,27.0,27.0
57848,TINTA SPRAY 350ML PR BRILHANTE NORDESTIN,UN,tinta_spray,2026-09-09T15:01:14Z,14.5,14.5
57861,TINTA SPRAY 350ML PR FOSCO NORDESTIN SPR,UN,tinta_spray,2026-09-10T15:40:01Z,14.5,14.5
7898543382348,TINTA SPRAY 350ML PRETO FOSCO ALTA TEMP. TEK BOND,UN,tinta_spray,2026-09-15T11:56:12Z,32.9,29.61
7898543382348,TINTA SPRAY 350ML PRETO FOSCO ALTA TEMP. TEK BOND,UN,tinta_spray,2026-09-15T20:01:50Z,31.0,31.0
0074468050815,TINTA SPRAY 350ML PRETO FOSCO NORDESTIN,UN,tinta_spray,2026-09-14T14:02:59Z,18.9,17.01
0074468050815,TINTA SPRAY 350ML PRETO FOSCO NORDESTIN,UN,tinta_spray,2026-09-11T18:41:25Z,17.95,17.95
0074468050815,TINTA SPRAY 350ML PRETO FOSCO NORDESTIN,UN,tinta_spray,2026-09-14T19:03:26Z,17.95,17.95
2304,TINTA SPRAY 350ML PT BRILH NORDESTIN,UN,tinta_spray,2026-09-12T11:06:55Z,21.0,18.72
733,TINTA SPRAY 350ML PT BRILH U.G - NORDESTIN,UN,tinta_spray,2026-09-15T11:36:25Z,18.0,17.0
6211,TINTA SPRAY 350ML PT BRILH U.G - NORDESTIN,UN,tinta_spray,2026-09-12T16:01:47Z,20.0,20.0
683,TINTA SPRAY 350ML PT FOSCO A.T - NORDESTIN,UN,tinta_spray,2026-09-09T12:43:32Z,25.0,25.0
0000237,TINTA SPRAY 350ML PT FOSCO ALT - CHEMICOLOR,UN,tinta_spray,2026-09-12T16:27:57Z,28.0,28.0
8874,TINTA SPRAY 350ML PT FOSCO U.G - NORDESTIN,UN,tinta_spray,2026-09-09T18:44:49Z,23.0,21.0
013085,TINTA SPRAY 350ML TEKBOND,UN,tinta_spray,2026-09-12T11:22:46Z,22.0,3.2
2306,TINTA SPRAY 350ML VERMELHO NORDESTIN,UN,tinta_spray,2026-09-12T12:27:15Z,20.0,20.0
0000000003044,TINTA SPRAY 350ML VERMELHO TEKBOND,UN,tinta_spray,2026-09-14T20:23:44Z,25.3,22.0
1096,TINTA SPRAY 400ML AZ ESCURO U. - CHEMICOLOR,UN,tinta_spray,2026-09-14T16:46:36Z,22.0,22.0
4326,TINTA SPRAY 400ML CINZA CLARO - CHEMICOLOR,UN,tinta_spray,2026-09-14T20:04:39Z,16.9,16.9
6077,TINTA SPRAY 400ML CINZA ESCURO - CHEMICOLOR,UN,tinta_spray,2026-09-13T12:46:08Z,16.9,16.1
32,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_metalica,2026-09-12T15:58:03Z,21.0,21.0
392931-1,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,PC,tinta_metalica,2026-09-13T16:28:38Z,24.99,24.99
002839,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_metalica,2026-09-14T13:13:23Z,25.0,25.0
000258,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_metalica,2026-09-10T18:22:29Z,26.0,26.0
5852,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_metalica,2026-09-11T22:07:49Z,29.0,29.0
32,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_spray,2026-09-12T15:58:03Z,21.0,21.0
392931-1,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,PC,tinta_spray,2026-09-13T16:28:38Z,24.99,24.99
002839,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_spray,2026-09-14T13:13:23Z,25.0,25.0
000258,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_spray,2026-09-10T18:22:29Z,26.0,26.0
5852,TINTA SPRAY 400ML CROMADO/ CHEMICOLOR,UN,tinta_spray,2026-09-11T22:07:49Z,29.0,29.0
7850,TINTA SPRAY 400ML DOURADO - CHEMICOLOR,PT,tinta_metalica,2026-09-11T12:07:01Z,18.9,18.9
7850,TINTA SPRAY 400ML DOURADO - CHEMICOLOR,PT,tinta_spray,2026-09-11T12:07:01Z,18.9,18.9
35,TINTA SPRAY 400ML LUMINOSA PINK CHEMICOLOR,UN,tinta_spray,2026-09-11T13:51:29Z,27.0,27.0
0000000003993,TINTA SPRAY 400ML LUMINOSA ROSA CHOQUE COLOR JET RENNER,UN,tinta_spray,2026-09-14T18:29:22Z,22.0,22.0
5312,TINTA SPRAY 400ML METALICA COBRE - CHEMICOLOR,UN,tinta_metalica,2026-09-15T11:58:40Z,21.9,21.9
5312,TINTA SPRAY 400ML METALICA COBRE - CHEMICOLOR,UN,tinta_spray,2026-09-15T11:58:40Z,21.9,21.9
999921526,TINTA SPRAY 400ML MUNDIAL PRIME UG PRETO BRIL.3197,UN,tinta_spray,2026-09-09T14:40:20Z,22.0,20.0
3267,TINTA SPRAY 400ML PRETO - CHEMICOLOR,UN,tinta_spray,2026-09-15T17:20:24Z,16.9,15.71
8,TINTA SPRAY 400ML PRETO BRIL - CHEMICOLOR,UN,tinta_spray,2026-09-11T12:54:25Z,20.0,20.0
1040,TINTA SPRAY 400ML PRETO FOSCO - CHEMICOLOR,UN,tinta_spray,2026-09-14T11:32:35Z,16.9,16.9
1040,TINTA SPRAY 400ML PRETO FOSCO - CHEMICOLOR,UN,tinta_spray,2026-09-15T18:07:30Z,135.0,135.0
580,TINTA SPRAY 400ML U.G PT BRILH CHEMICOLOR,UN,tinta_spray,2026-09-14T17:26:06Z,20.0,20.0
33,TINTA SPRAY 400ML USO GERAL VERDE CLARO CHEMICOLOR,UN,tinta_spray,2026-09-12T15:59:41Z,16.0,16.0
33,TINTA SPRAY 400ML USO GERAL VERDE CLARO CHEMICOLOR,UN,tinta_spray,2026-09-11T18:20:32Z,20.0,20.0
7898436141595,TINTA SPRAY 400ML USO GERAL VERDE CLARO CHEMICOLOR,UN,tinta_spray,2026-09-09T23:53:45Z,22.9,22.9
10501,TINTA SPRAY 500ML BRANCO BRILHANTE USO G - CHEMICOLOR,UN,tinta_branca,2026-09-14T14:17:41Z,16.9,16.0
10501,TINTA SPRAY 500ML BRANCO BRILHANTE USO G - CHEMICOLOR,UN,tinta_spray,2026-09-14T14:17:41Z,16.9,16.0
303426,TINTA SPRAY A TEMP 400ML PT/FC PAINTCOLO,UN,tinta_spray,2026-09-11T14:41:20Z,18.98,18.98
313647,TINTA SPRAY ALT TEMP 400ML PT/FC IQUINE SP0001SP,SP,tinta_spray,2026-09-15T21:37:55Z,22.99,22.99
011184,TINTA SPRAY ALTA TEMP 250ML PRETO CHEMICOLOR,UN,tinta_spray,2026-09-12T21:17:35Z,18.0,18.0
14,TINTA SPRAY ALTA TEMP 350ML ALUM CHEMICO,UN,tinta_metalica,2026-09-14T14:10:44Z,24.0,24.0
14,TINTA SPRAY ALTA TEMP 350ML ALUM CHEMICO,UN,tinta_spray,2026-09-14T14:10:44Z,24.0,24.0
1348,TINTA SPRAY ALTA TEMP 350ML PT FOSC TEK,UN,tinta_spray,2026-09-12T19:58:10Z,22.0,22.0
336,TINTA SPRAY ALTA TEMP PT FOS 350ML CHEMI,UN,tinta_spray,2026-09-12T14:17:51Z,20.0,20.0
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_metalica,2026-09-15T13:43:41Z,23.9,22.81
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_metalica,2026-09-15T20:46:02Z,36.0,30.52
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,MR,tinta_metalica,2026-09-14T21:06:37Z,53.0,45.06
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_metalica,2026-09-15T20:39:44Z,106.0,90.0
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_spray,2026-09-15T13:43:41Z,23.9,22.81
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_spray,2026-09-15T20:46:02Z,36.0,30.52
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,MR,tinta_spray,2026-09-14T21:06:37Z,53.0,45.06
234,TINTA SPRAY ALTA TEMP. 350ML ALUMINIO - CHEMICOLOR,UN,tinta_spray,2026-09-15T20:39:44Z,106.0,90.0
233,TINTA SPRAY ALTA TEMP. 350ML P. FOSCO - CHEMICOLOR,UN,tinta_spray,2026-09-14T19:40:52Z,23.9,22.0
23346,TINTA SPRAY ALTA TEMP.BR FOSCO 400ML IQU,UN,tinta_branca,2026-09-10T13:32:24Z,19.99,19.99
23346,TINTA SPRAY ALTA TEMP.BR FOSCO 400ML IQU,UN,tinta_spray,2026-09-10T13:32:24Z,19.99,19.99
80539,TINTA SPRAY ALTA TEMPERATURA NORDESTIN 350ML,UN,tinta_spray,2026-09-15T15:20:35Z,24.95,24.95
2416,TINTA SPRAY ALUM ALT. TEMP. NORDESTIN,UN,tinta_metalica,2026-09-15T19:40:13Z,31.5,31.5
2416,TINTA SPRAY ALUM ALT. TEMP. NORDESTIN,UN,tinta_spray,2026-09-15T19:40:13Z,31.5,31.5
1732,TINTA SPRAY ALUMINIO USO GERAL 350ML/250G TEKBOND,UN,tinta_metalica,2026-09-15T14:28:05Z,18.6,18.6
1732,TINTA SPRAY ALUMINIO USO GERAL 350ML/250G TEKBOND,UN,tinta_spray,2026-09-15T14:28:05Z,18.6,18.6
7891494009142,TINTA SPRAY AM LIMAO 400ML ARTE URBANA COLORGIN,UN,tinta_spray,2026-09-12T01:04:31Z,43.9,43.9
000103459,TINTA SPRAY AMARELO 400ML LUX,UN,tinta_spray,2026-09-10T16:04:31Z,22.0,21.24
823637,TINTA SPRAY AUTOM 300ML COLORJET CROMADO,SP,tinta_metalica,2026-09-09T16:26:48Z,24.0,22.09
823637,TINTA SPRAY AUTOM 300ML COLORJET CROMADO,SP,tinta_spray,2026-09-09T16:26:48Z,24.0,22.09
7891323104659,TINTA SPRAY AZ COLONIAL 400ML USO GERAL COLORGIN,UN,tinta_spray,2026-09-15T00:02:56Z,33.9,33.9
227910,TINTA SPRAY BCO FOSCO USO GERAL 250ML CHEMICOLOR,UN,tinta_spray,2026-09-12T13:18:38Z,13.15,13.15
7891323110902,TINTA SPRAY BR 300ML ALTA TEMPERATURA COLORGIN,UN,tinta_branca,2026-09-09T23:16:42Z,31.9,31.9
7891323110902,TINTA SPRAY BR 300ML ALTA TEMPERATURA COLORGIN,UN,tinta_spray,2026-09-09T23:16:42Z,31.9,31.9
7891494008527,TINTA SPRAY BR 350ML EPOXY COLORGIN,UN,tinta_branca,2026-09-12T15:20:34Z,61.9,61.9
7891494008527,TINTA SPRAY BR 350ML EPOXY COLORGIN,UN,tinta_spray,2026-09-12T15:20:34Z,61.9,61.9
2615,TINTA SPRAY BR 350ML U.GERAL - TEKBOND,UN,tinta_branca,2026-09-15T15:59:22Z,19.0,19.0
2615,TINTA SPRAY BR 350ML U.GERAL - TEKBOND,UN,tinta_spray,2026-09-15T15:59:22Z,19.0,19.0
7891323104697,TINTA SPRAY BR ACABAMENTO 400ML USO GERAL COLORGIN,UN,tinta_branca,2026-09-13T15:06:19Z,35.9,34.32
7891323104697,TINTA SPRAY BR ACABAMENTO 400ML USO GERAL COLORGIN,UN,tinta_spray,2026-09-13T15:06:19Z,35.9,34.32
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_branca,2026-09-11T23:25:25Z,29.9,29.9
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_branca,2026-09-12T15:43:37Z,29.9,29.9
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_branca,2026-09-13T16:16:38Z,29.9,29.9
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_spray,2026-09-11T23:25:25Z,29.9,29.9
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_spray,2026-09-12T15:43:37Z,29.9,29.9
7891323104505,TINTA SPRAY BR BRASTEMP 400ML USO GERAL GE COLORGI,UN,tinta_spray,2026-09-13T16:16:38Z,29.9,29.9
53260,TINTA SPRAY BR BRILHANTE 340ML ORBI QUIM,UN,tinta_branca,2026-09-15T18:30:26Z,19.99,19.99
53260,TINTA SPRAY BR BRILHANTE 340ML ORBI QUIM,UN,tinta_spray,2026-09-15T18:30:26Z,19.99,19.99
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_branca,2026-09-15T17:22:29Z,19.9,17.91
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_branca,2026-09-10T19:51:46Z,18.99,18.99
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_branca,2026-09-09T13:08:40Z,21.0,19.88
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_spray,2026-09-15T17:22:29Z,19.9,17.91
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_spray,2026-09-10T19:51:46Z,18.99,18.99
7898543380931,TINTA SPRAY BRANCO BRILHANTE 350ML TEKBOND,UN,tinta_spray,2026-09-09T13:08:40Z,21.0,19.88
2325,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-15T13:33:44Z,17.0,17.0
D220483,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,PC,tinta_branca,2026-09-15T16:40:42Z,17.87,17.87
006300,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-12T12:03:02Z,18.0,18.0
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-15T14:27:30Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-09T20:32:04Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-15T16:27:52Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-12T20:12:47Z,19.9,19.9
2892,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-09T14:18:05Z,21.24,21.24
727,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-09T21:48:17Z,22.0,22.0
1246,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-12T20:44:49Z,22.0,22.0
18878,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-11T16:22:52Z,24.5,24.5
27713,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-15T16:15:08Z,24.99,24.99
3639576,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_branca,2026-09-12T16:34:00Z,39.9,39.9
2325,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-15T13:33:44Z,17.0,17.0
D220483,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,PC,tinta_spray,2026-09-15T16:40:42Z,17.87,17.87
006300,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-12T12:03:02Z,18.0,18.0
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-15T14:27:30Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-09T20:32:04Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-15T16:27:52Z,19.9,19.9
32311,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-12T20:12:47Z,19.9,19.9
2892,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-09T14:18:05Z,21.24,21.24
727,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-09T21:48:17Z,22.0,22.0
1246,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-12T20:44:49Z,22.0,22.0
18878,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-11T16:22:52Z,24.5,24.5
27713,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-15T16:15:08Z,24.99,24.99
3639576,TINTA SPRAY BRANCO BRILHO 350ML COLORE/TEK,UN,tinta_spray,2026-09-12T16:34:00Z,39.9,39.9
000100515,TINTA SPRAY BRANCO FOSCO ALTA T. 400ML LUX,UN,tinta_branca,2026-09-09T18:03:22Z,26.5,26.5
000100515,TINTA SPRAY BRANCO FOSCO ALTA T. 400ML LUX,UN,tinta_spray,2026-09-09T18:03:22Z,26.5,26.5
25207,TINTA SPRAY BRILHANTE ALUMINIO P/RODAS - 250G,PC,tinta_metalica,2026-09-09T13:30:43Z,17.15,17.15
25207,TINTA SPRAY BRILHANTE ALUMINIO P/RODAS - 250G,PC,tinta_spray,2026-09-09T13:30:43Z,17.15,17.15
7891494070029,TINTA SPRAY BRONZE 1002 350ML ALUMEN COLORGIN,UN,tinta_metalica,2026-09-12T15:18:28Z,49.9,49.9
7891494070029,TINTA SPRAY BRONZE 1002 350ML ALUMEN COLORGIN,UN,tinta_spray,2026-09-12T15:18:28Z,49.9,49.9
1636,TINTA SPRAY CHEMICOLOR BRANCO BRILHANTE,UN,tinta_branca,2026-09-10T15:25:18Z,22.0,22.0
1636,TINTA SPRAY CHEMICOLOR BRANCO BRILHANTE,UN,tinta_spray,2026-09-10T15:25:18Z,22.0,22.0
3114,TINTA SPRAY CHEMICOLOR PTO BRILH USO GERAL 400ML - REF 0680092,CX6,tinta_spray,2026-09-10T17:21:19Z,17.0,17.0
005008,TINTA SPRAY CHEMICOLOR VIOLETA CLARO 400ML- USO GERAL,UN,tinta_spray,2026-09-15T21:39:39Z,18.0,18.0
7898915993448,TINTA SPRAY COLORE 400ML,UN,tinta_spray,2026-09-09T15:37:49Z,21.69,21.69
7266,TINTA SPRAY CROM METALICO 350M - TEKBOND,UN,tinta_metalica,2026-09-15T21:21:29Z,32.0,32.0
7266,TINTA SPRAY CROM METALICO 350M - TEKBOND,UN,tinta_spray,2026-09-15T21:21:29Z,32.0,32.0
7891494000514,TINTA SPRAY CROMADO 350ML INT METALLIK COLORGIN,UN,tinta_metalica,2026-09-12T19:23:31Z,61.9,61.9
7891494000514,TINTA SPRAY CROMADO 350ML INT METALLIK COLORGIN,UN,tinta_spray,2026-09-12T19:23:31Z,61.9,61.9
7891323104703,TINTA SPRAY CZ PLACA 400ML USO GERAL COLORGIN,UN,tinta_spray,2026-09-09T16:11:13Z,35.9,35.9
1744,TINTA SPRAY DOURADO METALICO 350ML/250G TEKBOND,UN,tinta_metalica,2026-09-15T11:08:14Z,29.39,27.93
1744,TINTA SPRAY DOURADO METALICO 350ML/250G TEKBOND,UN,tinta_spray,2026-09-15T11:08:14Z,29.39,27.93
313639,TINTA SPRAY ESM 400ML MET DO IQUINE SP0001SP,SP,tinta_metalica,2026-09-11T13:36:42Z,22.99,22.99
313639,TINTA SPRAY ESM 400ML MET DO IQUINE SP0001SP,SP,tinta_spray,2026-09-11T13:36:42Z,22.99,22.99
313641,TINTA SPRAY ESM 400ML MET PR IQUINE SP0001SP,SP,tinta_metalica,2026-09-15T19:16:35Z,22.99,22.99
313641,TINTA SPRAY ESM 400ML MET PR IQUINE SP0001SP,SP,tinta_spray,2026-09-15T19:16:35Z,22.99,22.99
7465,TINTA SPRAY ESM. ORBI ALUMINIO 340ML 6695,UN,tinta_metalica,2026-09-11T17:15:09Z,29.95,26.76
7465,TINTA SPRAY ESM. ORBI ALUMINIO 340ML 6695,UN,tinta_spray,2026-09-11T17:15:09Z,29.95,26.76
002832,TINTA SPRAY FUNDO PREP. LUMINOSO BRANCO 400ML CHEMICOLOR,UN,tinta_branca,2026-09-11T20:39:25Z,25.0,25.0
002832,TINTA SPRAY FUNDO PREP. LUMINOSO BRANCO 400ML CHEMICOLOR,UN,tinta_spray,2026-09-11T20:39:25Z,25.0,25.0
7898436140680,TINTA SPRAY FUNDO PREP.CZ 400ML CHEMICOLOR,UN,tinta_spray,2026-09-12T17:58:16Z,31.9,31.9
7898436140680,TINTA SPRAY FUNDO PREP.CZ 400ML CHEMICOLOR,UN,tinta_spray,2026-09-11T15:25:27Z,31.9,31.9
7898436140680,TINTA SPRAY FUNDO PREP.CZ 400ML CHEMICOLOR,UN,tinta_spray,2026-09-12T16:12:27Z,31.9,31.9
7891323104444,TINTA SPRAY GRAF METAL RODAS 400ML USO GERAL COLOR,UN,tinta_metalica,2026-09-14T16:42:51Z,35.9,35.9
7891323104444,TINTA SPRAY GRAF METAL RODAS 400ML USO GERAL COLOR,UN,tinta_spray,2026-09-14T16:42:51Z,35.9,35.9
2894,TINTA SPRAY KALA PRETO,UN,tinta_spray,2026-09-15T17:41:30Z,20.0,17.52
3338,TINTA SPRAY KALA PT.FOSCO,UN,tinta_spray,2026-09-15T17:04:44Z,20.0,20.0
10771,TINTA SPRAY LUM 400ML VD CHEMICOLOR,SP,tinta_spray,2026-09-12T16:12:55Z,24.0,24.0
002831,TINTA SPRAY LUMINOSA 400ML MAGENTA CHEMICOLOR,UN,tinta_spray,2026-09-10T16:28:45Z,28.0,28.0
7898436142196,TINTA SPRAY LUMINOSA 400ML MAGENTA CHEMICOLOR,UN,tinta_spray,2026-09-12T23:14:31Z,39.9,39.9
7898436141700,TINTA SPRAY LUMINOSA AM 400ML CHEMICOLOR,UN,tinta_spray,2026-09-12T01:04:31Z,39.9,39.9
7898436141724,TINTA SPRAY LUMINOSA PINK 400ML CHEMIXOLOR,UN,tinta_spray,2026-09-15T13:49:48Z,39.9,39.9
5498,TINTA SPRAY MET 350ML PR TEK BOND,UN,tinta_metalica,2026-09-11T21:24:54Z,29.0,29.0
5498,TINTA SPRAY MET 350ML PR TEK BOND,UN,tinta_spray,2026-09-11T21:24:54Z,29.0,29.0
6208,TINTA SPRAY MET 350ML PT TEK BOND,UN,tinta_metalica,2026-09-10T17:01:56Z,27.0,27.0
6208,TINTA SPRAY MET 350ML PT TEK BOND,UN,tinta_spray,2026-09-10T17:01:56Z,27.0,27.0
761,TINTA SPRAY MET 400ML CHEMICOLOR,UN,tinta_metalica,2026-09-14T19:46:37Z,29.0,29.0
898504,TINTA SPRAY MET 400ML CHEMICOLOR,SP,tinta_metalica,2026-09-10T12:04:20Z,33.99,33.99
761,TINTA SPRAY MET 400ML CHEMICOLOR,UN,tinta_spray,2026-09-14T19:46:37Z,29.0,29.0
898504,TINTA SPRAY MET 400ML CHEMICOLOR,SP,tinta_spray,2026-09-10T12:04:20Z,33.99,33.99
12619,TINTA SPRAY MET 400ML CR PAINTCOLOR,PC,tinta_metalica,2026-09-11T18:30:37Z,18.0,18.0
12619,TINTA SPRAY MET 400ML CR PAINTCOLOR,PC,tinta_spray,2026-09-11T18:30:37Z,18.0,18.0
898503,TINTA SPRAY MET 400ML DO CHEMICOLOR,SP,tinta_metalica,2026-09-13T16:18:36Z,33.99,33.99
7898436146118,TINTA SPRAY MET 400ML DO CHEMICOLOR,UN,tinta_metalica,2026-09-10T19:33:40Z,37.9,37.9
898503,TINTA SPRAY MET 400ML DO CHEMICOLOR,SP,tinta_spray,2026-09-13T16:18:36Z,33.99,33.99
7898436146118,TINTA SPRAY MET 400ML DO CHEMICOLOR,UN,tinta_spray,2026-09-10T19:33:40Z,37.9,37.9
11956,TINTA SPRAY MET 400ML OU CHEMICOLOR,SP,tinta_metalica,2026-09-12T20:03:40Z,22.0,22.0
905135,TINTA SPRAY MET 400ML OU CHEMICOLOR,SP,tinta_metalica,2026-09-09T20:23:32Z,32.99,32.99
11956,TINTA SPRAY MET 400ML OU CHEMICOLOR,SP,tinta_spray,2026-09-12T20:03:40Z,22.0,22.0
905135,TINTA SPRAY MET 400ML OU CHEMICOLOR,SP,tinta_spray,2026-09-09T20:23:32Z,32.99,32.99
11572,TINTA SPRAY MET 400ML PR - CHEMICOLOR,UN,tinta_metalica,2026-09-14T13:42:09Z,33.5,22.0
11572,TINTA SPRAY MET 400ML PR - CHEMICOLOR,UN,tinta_spray,2026-09-14T13:42:09Z,33.5,22.0
14337,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-09T13:30:34Z,21.0,21.0
20670,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-15T19:13:12Z,23.49,21.16
824264,TINTA SPRAY MET 400ML PR CHEMICOLOR,SP,tinta_metalica,2026-09-09T16:26:48Z,23.0,21.17
10373,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-11T13:04:32Z,22.4,22.4
10373,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-15T13:15:29Z,22.4,22.4
10373,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-14T21:06:06Z,23.8,23.8
10373,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-10T20:09:02Z,28.0,25.0
002838,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-10T13:31:02Z,25.0,25.0
10373,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-11T20:17:23Z,28.0,25.6
2131,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_metalica,2026-09-11T19:20:01Z,28.0,28.0
3107,TINTA SPRAY MET 400ML PR CHEMICOLOR,PT,tinta_metalica,2026-09-10T19:24:15Z,34.0,34.0
14337,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_spray,2026-09-09T13:30:34Z,21.0,21.0
20670,TINTA SPRAY MET 400ML PR CHEMICOLOR,UN,tinta_spray,2026-09-15T19:13:12Z,23.49,21.16
